Order ID,Customer ID,Platform,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested,OrderDate
ORD008598,CUST4871,JioMart,22,Personal Care,748,"Very late delivery, not happy.",2,No,Yes,7/16/2020
ORD008599,CUST9313,Blinkit,20,Dairy,172,Excellent experience!,5,No,No,7/17/2020
ORD008600,CUST2280,Blinkit,19,Beverages,405,"Fast delivery, great service!",5,No,No,7/18/2020
ORD008601,CUST7983,Blinkit,26,Beverages,558,"Fast delivery, great service!",5,No,No,7/19/2020
ORD008602,CUST8652,Blinkit,36,Fruits & Vegetables,123,Items missing from order.,2,No,Yes,7/20/2020
ORD008603,CUST6103,Swiggy Instamart,8,Dairy,794,Quick and reliable!,5,No,No,7/21/2020
ORD008604,CUST3689,Swiggy Instamart,56,Dairy,535,Very satisfied with the service.,5,Yes,No,7/22/2020
ORD008605,CUST4236,Blinkit,30,Dairy,309,"Not fresh, disappointed.",2,No,Yes,7/23/2020
ORD008606,CUST5012,Swiggy Instamart,21,Grocery,1097,"Very late delivery, not happy.",2,No,Yes,7/24/2020
ORD008607,CUST7947,Swiggy Instamart,28,Grocery,910,Wrong item delivered.,1,No,Yes,7/25/2020
ORD008608,CUST3890,Swiggy Instamart,20,Dairy,420,Very satisfied with the service.,5,No,No,7/26/2020
ORD008609,CUST5079,Blinkit,31,Snacks,277,Wrong item delivered.,1,No,Yes,7/27/2020
ORD008610,CUST5966,JioMart,21,Snacks,449,Wrong item delivered.,1,No,Yes,7/28/2020
ORD008611,CUST5675,JioMart,31,Dairy,114,Delivery person was rude.,2,No,Yes,7/29/2020
ORD008612,CUST8344,JioMart,25,Fruits & Vegetables,101,"Horrible experience, never ordering again.",1,No,Yes,7/30/2020
ORD008613,CUST4299,Blinkit,35,Beverages,913,Packaging could be better.,3,No,No,7/31/2020
ORD008614,CUST5454,Swiggy Instamart,47,Fruits & Vegetables,679,Items missing from order.,2,Yes,Yes,8/1/2020
ORD008615,CUST8883,Swiggy Instamart,22,Grocery,871,Wrong item delivered.,1,No,Yes,8/2/2020
ORD008616,CUST2310,Blinkit,29,Grocery,916,"Horrible experience, never ordering again.",1,No,Yes,8/3/2020
ORD008617,CUST6891,Blinkit,36,Grocery,1036,Quick and reliable!,5,No,No,8/4/2020
ORD008618,CUST7524,JioMart,42,Grocery,765,"Not fresh, disappointed.",2,Yes,Yes,8/5/2020
ORD008619,CUST7188,JioMart,33,Fruits & Vegetables,357,"Very late delivery, not happy.",2,No,Yes,8/6/2020
ORD008620,CUST3748,Blinkit,22,Snacks,53,Wrong item delivered.,1,No,Yes,8/7/2020
ORD008621,CUST8712,JioMart,17,Grocery,461,"Not fresh, disappointed.",2,No,Yes,8/8/2020
ORD008622,CUST8231,Swiggy Instamart,32,Snacks,91,Packaging could be better.,3,No,No,8/9/2020
ORD008623,CUST7925,Blinkit,36,Fruits & Vegetables,190,Quick and reliable!,5,No,No,8/10/2020
ORD008624,CUST9278,Blinkit,35,Dairy,396,Delivery person was rude.,2,No,Yes,8/11/2020
ORD008625,CUST8101,Swiggy Instamart,36,Fruits & Vegetables,445,Items missing from order.,2,No,Yes,8/12/2020
ORD008626,CUST3553,Swiggy Instamart,17,Grocery,1119,Items missing from order.,2,No,Yes,8/13/2020
ORD008627,CUST8897,Swiggy Instamart,24,Beverages,119,Delivery person was rude.,2,No,Yes,8/14/2020
ORD008628,CUST1324,JioMart,28,Fruits & Vegetables,601,Good quality products.,4,No,No,8/15/2020
ORD008629,CUST7249,Blinkit,32,Personal Care,1536,Excellent experience!,5,No,No,8/16/2020
ORD008630,CUST8002,JioMart,32,Dairy,270,"Horrible experience, never ordering again.",1,No,Yes,8/17/2020
ORD008631,CUST2363,Swiggy Instamart,33,Beverages,763,Delivery person was rude.,2,No,Yes,8/18/2020
ORD008632,CUST5918,JioMart,10,Personal Care,1188,"Horrible experience, never ordering again.",1,No,Yes,8/19/2020
ORD008633,CUST9801,Swiggy Instamart,16,Personal Care,214,Excellent experience!,5,No,No,8/20/2020
ORD008634,CUST3503,JioMart,30,Personal Care,879,"Easy to order, loved it!",5,No,No,8/21/2020
ORD008635,CUST3878,JioMart,31,Snacks,494,"Not fresh, disappointed.",2,No,Yes,8/22/2020
ORD008636,CUST5215,Swiggy Instamart,28,Dairy,288,Delivery person was rude.,2,No,Yes,8/23/2020
ORD008637,CUST7233,JioMart,34,Dairy,677,"Easy to order, loved it!",5,No,No,8/24/2020
ORD008638,CUST8596,Blinkit,36,Personal Care,621,Excellent experience!,5,No,No,8/25/2020
ORD008639,CUST6011,JioMart,18,Grocery,784,"Fast delivery, great service!",5,No,No,8/26/2020
ORD008640,CUST8431,JioMart,12,Personal Care,1367,"Easy to order, loved it!",5,No,No,8/27/2020
ORD008641,CUST5640,Blinkit,26,Personal Care,469,Wrong item delivered.,1,No,Yes,8/28/2020
ORD008642,CUST7146,Swiggy Instamart,36,Beverages,343,Wrong item delivered.,1,No,Yes,8/29/2020
ORD008643,CUST8878,Blinkit,32,Snacks,475,Delivery person was rude.,2,No,Yes,8/30/2020
ORD008644,CUST2178,JioMart,27,Snacks,67,"Fast delivery, great service!",5,No,No,8/31/2020
ORD008645,CUST6459,Swiggy Instamart,42,Dairy,479,Packaging could be better.,3,Yes,No,9/1/2020
ORD008646,CUST3238,JioMart,51,Fruits & Vegetables,161,Packaging could be better.,3,Yes,No,9/2/2020
ORD008647,CUST8688,JioMart,37,Dairy,214,"Not fresh, disappointed.",2,No,Yes,9/3/2020
ORD008648,CUST4206,Blinkit,45,Fruits & Vegetables,531,Items missing from order.,2,Yes,Yes,9/4/2020
ORD008649,CUST3535,Blinkit,14,Fruits & Vegetables,387,Quick and reliable!,5,No,No,9/5/2020
ORD008650,CUST4106,Swiggy Instamart,31,Dairy,767,Wrong item delivered.,1,No,Yes,9/6/2020
ORD008651,CUST1068,Swiggy Instamart,24,Snacks,439,Excellent experience!,5,No,No,9/7/2020
ORD008652,CUST1210,Swiggy Instamart,36,Fruits & Vegetables,483,"Easy to order, loved it!",5,No,No,9/8/2020
ORD008653,CUST9203,JioMart,17,Personal Care,638,Quick and reliable!,5,No,No,9/9/2020
ORD008654,CUST7131,Blinkit,29,Snacks,174,"Very late delivery, not happy.",2,No,Yes,9/10/2020
ORD008655,CUST9051,Blinkit,23,Dairy,370,"Very late delivery, not happy.",2,No,Yes,9/11/2020
ORD008656,CUST7628,Blinkit,38,Personal Care,1966,Very satisfied with the service.,5,No,No,9/12/2020
ORD008657,CUST7812,Swiggy Instamart,25,Beverages,192,Wrong item delivered.,1,No,Yes,9/13/2020
ORD008658,CUST7465,Blinkit,14,Snacks,133,Delivery person was rude.,2,No,Yes,9/14/2020
ORD008659,CUST7113,Blinkit,34,Beverages,733,"Fast delivery, great service!",5,No,No,9/15/2020
ORD008660,CUST7292,Blinkit,38,Dairy,556,Good quality products.,4,No,No,9/16/2020
ORD008661,CUST9020,Swiggy Instamart,21,Snacks,348,Good quality products.,4,No,No,9/17/2020
ORD008662,CUST6043,Blinkit,36,Beverages,989,Very satisfied with the service.,5,No,No,9/18/2020
ORD008663,CUST2167,Swiggy Instamart,31,Grocery,1465,Very satisfied with the service.,5,No,No,9/19/2020
ORD008664,CUST7697,Blinkit,30,Personal Care,1623,"Horrible experience, never ordering again.",1,No,Yes,9/20/2020
ORD008665,CUST1636,Blinkit,8,Personal Care,914,"Horrible experience, never ordering again.",1,No,Yes,9/21/2020
ORD008666,CUST3039,Blinkit,41,Dairy,500,Good quality products.,4,Yes,No,9/22/2020
ORD008667,CUST7304,Swiggy Instamart,33,Grocery,871,Good quality products.,4,No,No,9/23/2020
ORD008668,CUST3660,Swiggy Instamart,32,Beverages,828,Items missing from order.,2,No,Yes,9/24/2020
ORD008669,CUST4182,Blinkit,34,Personal Care,1516,Quick and reliable!,5,No,No,9/25/2020
ORD008670,CUST8148,JioMart,32,Grocery,785,Wrong item delivered.,1,No,Yes,9/26/2020
ORD008671,CUST5182,Swiggy Instamart,44,Snacks,255,"Easy to order, loved it!",5,Yes,No,9/27/2020
ORD008672,CUST6711,Swiggy Instamart,41,Dairy,578,"Fast delivery, great service!",5,Yes,No,9/28/2020
ORD008673,CUST9349,Blinkit,25,Snacks,86,Good quality products.,4,No,No,9/29/2020
ORD008674,CUST9005,JioMart,57,Beverages,933,Good quality products.,4,Yes,No,9/30/2020
ORD008675,CUST7032,Blinkit,37,Personal Care,434,Wrong item delivered.,1,No,Yes,10/1/2020
ORD008676,CUST1945,Swiggy Instamart,49,Fruits & Vegetables,320,Good quality products.,4,Yes,No,10/2/2020
ORD008677,CUST7313,Swiggy Instamart,32,Fruits & Vegetables,409,"Horrible experience, never ordering again.",1,No,Yes,10/3/2020
ORD008678,CUST7947,Blinkit,31,Fruits & Vegetables,572,Items missing from order.,2,No,Yes,10/4/2020
ORD008679,CUST5043,Blinkit,17,Dairy,670,Items missing from order.,2,No,Yes,10/5/2020
ORD008680,CUST4970,JioMart,12,Grocery,1418,Excellent experience!,5,No,No,10/6/2020
ORD008681,CUST8827,JioMart,30,Fruits & Vegetables,477,"Easy to order, loved it!",5,No,No,10/7/2020
ORD008682,CUST1565,Swiggy Instamart,26,Personal Care,1067,"Fast delivery, great service!",5,No,No,10/8/2020
ORD008683,CUST6921,JioMart,34,Beverages,366,"Fast delivery, great service!",5,No,No,10/9/2020
ORD008684,CUST1462,JioMart,23,Dairy,609,Very satisfied with the service.,5,No,No,10/10/2020
ORD008685,CUST3422,Swiggy Instamart,37,Grocery,893,Good quality products.,4,No,No,10/11/2020
ORD008686,CUST5281,Swiggy Instamart,39,Personal Care,623,Packaging could be better.,3,No,No,10/12/2020
ORD008687,CUST8462,Swiggy Instamart,47,Snacks,445,Quick and reliable!,5,Yes,No,10/13/2020
ORD008688,CUST3414,Swiggy Instamart,53,Grocery,541,"Fast delivery, great service!",5,Yes,No,10/14/2020
ORD008689,CUST5166,Blinkit,37,Snacks,419,"Not fresh, disappointed.",2,No,Yes,10/15/2020
ORD008690,CUST5053,Swiggy Instamart,50,Dairy,445,Good quality products.,4,Yes,No,10/16/2020
ORD008691,CUST3644,Swiggy Instamart,34,Grocery,1016,Wrong item delivered.,1,No,Yes,10/17/2020
ORD008692,CUST1202,Swiggy Instamart,32,Snacks,448,Quick and reliable!,5,No,No,10/18/2020
ORD008693,CUST2912,JioMart,20,Grocery,806,Items missing from order.,2,No,Yes,10/19/2020
ORD008694,CUST2512,Swiggy Instamart,30,Grocery,543,Delivery person was rude.,2,No,Yes,10/20/2020
ORD008695,CUST7297,Blinkit,26,Beverages,495,Items missing from order.,2,No,Yes,10/21/2020
ORD008696,CUST7515,Blinkit,20,Snacks,367,"Not fresh, disappointed.",2,No,Yes,10/22/2020
ORD008697,CUST2316,Swiggy Instamart,14,Snacks,438,"Not fresh, disappointed.",2,No,Yes,10/23/2020
ORD008698,CUST9495,Blinkit,29,Dairy,416,Good quality products.,4,No,No,10/24/2020
ORD008699,CUST4093,JioMart,18,Beverages,154,"Horrible experience, never ordering again.",1,No,Yes,10/25/2020
ORD008700,CUST7929,Swiggy Instamart,28,Fruits & Vegetables,325,"Horrible experience, never ordering again.",1,No,Yes,10/26/2020
ORD008701,CUST3716,Blinkit,38,Fruits & Vegetables,225,"Not fresh, disappointed.",2,No,Yes,10/27/2020
ORD008702,CUST7993,Blinkit,21,Personal Care,1472,Quick and reliable!,5,No,No,10/28/2020
ORD008703,CUST5143,Swiggy Instamart,17,Grocery,655,"Very late delivery, not happy.",2,No,Yes,10/29/2020
ORD008704,CUST5951,Blinkit,16,Dairy,498,Quick and reliable!,5,No,No,10/30/2020
ORD008705,CUST9202,Swiggy Instamart,23,Personal Care,721,Items missing from order.,2,No,Yes,10/31/2020
ORD008706,CUST9735,Blinkit,23,Snacks,431,"Not fresh, disappointed.",2,No,Yes,11/1/2020
ORD008707,CUST7271,JioMart,16,Dairy,420,Delivery person was rude.,2,No,Yes,11/2/2020
ORD008708,CUST6045,Blinkit,39,Grocery,1429,"Horrible experience, never ordering again.",1,No,Yes,11/3/2020
ORD008709,CUST7743,Blinkit,35,Grocery,1100,Wrong item delivered.,1,No,Yes,11/4/2020
ORD008710,CUST2456,Swiggy Instamart,14,Snacks,355,Delivery person was rude.,2,No,Yes,11/5/2020
ORD008711,CUST2790,Blinkit,19,Snacks,239,Wrong item delivered.,1,No,Yes,11/6/2020
ORD008712,CUST6642,Swiggy Instamart,38,Beverages,687,Items missing from order.,2,No,Yes,11/7/2020
ORD008713,CUST3338,JioMart,16,Grocery,236,"Not fresh, disappointed.",2,No,Yes,11/8/2020
ORD008714,CUST5407,Swiggy Instamart,20,Fruits & Vegetables,211,Excellent experience!,5,No,No,11/9/2020
ORD008715,CUST4432,Swiggy Instamart,27,Fruits & Vegetables,286,Quick and reliable!,5,No,No,11/10/2020
ORD008716,CUST7520,Blinkit,22,Dairy,702,"Horrible experience, never ordering again.",1,No,Yes,11/11/2020
ORD008717,CUST6047,JioMart,50,Beverages,505,Packaging could be better.,3,Yes,No,11/12/2020
ORD008718,CUST1105,Swiggy Instamart,34,Beverages,461,Excellent experience!,5,No,No,11/13/2020
ORD008719,CUST3759,Blinkit,32,Personal Care,1005,"Not fresh, disappointed.",2,No,Yes,11/14/2020
ORD008720,CUST9056,Blinkit,29,Grocery,1045,Quick and reliable!,5,No,No,11/15/2020
ORD008721,CUST1025,Swiggy Instamart,38,Dairy,800,Very satisfied with the service.,5,No,No,11/16/2020
ORD008722,CUST2587,Blinkit,32,Personal Care,1958,Delivery person was rude.,2,No,Yes,11/17/2020
ORD008723,CUST2144,Swiggy Instamart,25,Personal Care,530,"Fast delivery, great service!",5,No,No,11/18/2020
ORD008724,CUST7845,Swiggy Instamart,13,Fruits & Vegetables,51,Wrong item delivered.,1,No,Yes,11/19/2020
ORD008725,CUST9600,Swiggy Instamart,23,Fruits & Vegetables,332,Quick and reliable!,5,No,No,11/20/2020
ORD008726,CUST7829,JioMart,26,Fruits & Vegetables,57,"Very late delivery, not happy.",2,No,Yes,11/21/2020
ORD008727,CUST5724,Swiggy Instamart,34,Snacks,370,Wrong item delivered.,1,No,Yes,11/22/2020
ORD008728,CUST8060,Blinkit,39,Grocery,462,"Not fresh, disappointed.",2,No,Yes,11/23/2020
ORD008729,CUST3795,JioMart,29,Dairy,609,"Very late delivery, not happy.",2,No,Yes,11/24/2020
ORD008730,CUST3890,Blinkit,30,Grocery,1103,Delivery person was rude.,2,No,Yes,11/25/2020
ORD008731,CUST7138,JioMart,18,Fruits & Vegetables,98,"Horrible experience, never ordering again.",1,No,Yes,11/26/2020
ORD008732,CUST4053,JioMart,21,Snacks,103,"Horrible experience, never ordering again.",1,No,Yes,11/27/2020
ORD008733,CUST3200,JioMart,11,Grocery,969,"Fast delivery, great service!",5,No,No,11/28/2020
ORD008734,CUST4244,JioMart,23,Snacks,122,"Horrible experience, never ordering again.",1,No,Yes,11/29/2020
ORD008735,CUST8970,Blinkit,33,Fruits & Vegetables,502,Wrong item delivered.,1,No,Yes,11/30/2020
ORD008736,CUST3981,Swiggy Instamart,36,Grocery,826,Packaging could be better.,3,No,No,12/1/2020
ORD008737,CUST9234,Blinkit,23,Dairy,493,"Horrible experience, never ordering again.",1,No,Yes,12/2/2020
ORD008738,CUST2806,Swiggy Instamart,40,Grocery,533,"Fast delivery, great service!",5,No,No,12/3/2020
ORD008739,CUST8383,Blinkit,44,Grocery,694,Excellent experience!,5,Yes,No,12/4/2020
ORD008740,CUST4482,JioMart,38,Snacks,124,Good quality products.,4,No,No,12/5/2020
ORD008741,CUST4041,JioMart,41,Fruits & Vegetables,487,Packaging could be better.,3,Yes,No,12/6/2020
ORD008742,CUST4292,Swiggy Instamart,20,Beverages,502,Very satisfied with the service.,5,No,No,12/7/2020
ORD008743,CUST1966,Swiggy Instamart,15,Dairy,231,"Horrible experience, never ordering again.",1,No,Yes,12/8/2020
ORD008744,CUST3993,Blinkit,39,Dairy,147,Packaging could be better.,3,No,No,12/9/2020
ORD008745,CUST4143,Swiggy Instamart,43,Grocery,606,"Horrible experience, never ordering again.",1,Yes,Yes,12/10/2020
ORD008746,CUST5249,Blinkit,46,Beverages,190,Quick and reliable!,5,Yes,No,12/11/2020
ORD008747,CUST7697,Swiggy Instamart,13,Grocery,1095,"Not fresh, disappointed.",2,No,Yes,12/12/2020
ORD008748,CUST8220,Swiggy Instamart,30,Fruits & Vegetables,663,Good quality products.,4,No,No,12/13/2020
ORD008749,CUST2789,Swiggy Instamart,18,Grocery,1191,Packaging could be better.,3,No,No,12/14/2020
ORD008750,CUST3721,JioMart,28,Beverages,888,"Fast delivery, great service!",5,No,No,12/15/2020
ORD008751,CUST2307,JioMart,38,Dairy,130,Items missing from order.,2,No,Yes,12/16/2020
ORD008752,CUST5802,Blinkit,33,Dairy,509,Good quality products.,4,No,No,12/17/2020
ORD008753,CUST2404,Swiggy Instamart,15,Dairy,551,Very satisfied with the service.,5,No,No,12/18/2020
ORD008754,CUST7188,Blinkit,28,Personal Care,1610,"Horrible experience, never ordering again.",1,No,Yes,12/19/2020
ORD008755,CUST3042,Swiggy Instamart,24,Grocery,855,"Easy to order, loved it!",5,No,No,12/20/2020
ORD008756,CUST5534,JioMart,39,Dairy,606,Packaging could be better.,3,No,No,12/21/2020
ORD008757,CUST2052,JioMart,22,Dairy,538,Packaging could be better.,3,No,No,12/22/2020
ORD008758,CUST6605,Swiggy Instamart,31,Dairy,702,Quick and reliable!,5,No,No,12/23/2020
ORD008759,CUST1486,Swiggy Instamart,26,Snacks,128,Packaging could be better.,3,No,No,12/24/2020
ORD008760,CUST4846,JioMart,47,Dairy,195,Items missing from order.,2,Yes,Yes,12/25/2020
ORD008761,CUST8829,JioMart,36,Personal Care,866,Packaging could be better.,3,No,No,12/26/2020
ORD008762,CUST8949,Blinkit,28,Personal Care,639,"Fast delivery, great service!",5,No,No,12/27/2020
ORD008763,CUST2651,JioMart,26,Snacks,455,"Very late delivery, not happy.",2,No,Yes,12/28/2020
ORD008764,CUST1155,Swiggy Instamart,29,Dairy,188,Quick and reliable!,5,No,No,12/29/2020
ORD008765,CUST2000,Blinkit,51,Fruits & Vegetables,463,"Not fresh, disappointed.",2,Yes,Yes,12/30/2020
ORD008766,CUST5359,Swiggy Instamart,35,Dairy,614,Items missing from order.,2,No,Yes,12/31/2020
ORD008767,CUST1118,Blinkit,33,Personal Care,1165,Very satisfied with the service.,5,No,No,1/1/2020
ORD008768,CUST1685,Swiggy Instamart,36,Beverages,503,"Horrible experience, never ordering again.",1,No,Yes,1/2/2020
ORD008769,CUST2586,JioMart,35,Grocery,1342,Wrong item delivered.,1,No,Yes,1/3/2020
ORD008770,CUST4458,Swiggy Instamart,36,Dairy,328,"Fast delivery, great service!",5,No,No,1/4/2020
ORD008771,CUST9557,Blinkit,36,Fruits & Vegetables,661,Excellent experience!,5,No,No,1/5/2020
ORD008772,CUST1118,Swiggy Instamart,20,Personal Care,1293,Delivery person was rude.,2,No,Yes,1/6/2020
ORD008773,CUST7154,Blinkit,17,Snacks,337,Quick and reliable!,5,No,No,1/7/2020
ORD008774,CUST9520,Swiggy Instamart,36,Beverages,168,"Not fresh, disappointed.",2,No,Yes,1/8/2020
ORD008775,CUST5355,JioMart,33,Dairy,359,"Not fresh, disappointed.",2,No,Yes,1/9/2020
ORD008776,CUST8961,JioMart,24,Grocery,708,Quick and reliable!,5,No,No,1/10/2020
ORD008777,CUST8753,Swiggy Instamart,23,Grocery,1120,"Not fresh, disappointed.",2,No,Yes,1/11/2020
ORD008778,CUST6521,Swiggy Instamart,35,Dairy,573,"Very late delivery, not happy.",2,No,Yes,1/12/2020
ORD008779,CUST8036,Swiggy Instamart,35,Grocery,1157,"Horrible experience, never ordering again.",1,No,Yes,1/13/2020
ORD008780,CUST6514,Blinkit,15,Dairy,300,"Very late delivery, not happy.",2,No,Yes,1/14/2020
ORD008781,CUST7074,Swiggy Instamart,30,Grocery,645,Excellent experience!,5,No,No,1/15/2020
ORD008782,CUST6620,Swiggy Instamart,28,Grocery,953,Very satisfied with the service.,5,No,No,1/16/2020
ORD008783,CUST6164,Blinkit,27,Fruits & Vegetables,217,Excellent experience!,5,No,No,1/17/2020
ORD008784,CUST4925,JioMart,19,Personal Care,328,Packaging could be better.,3,No,No,1/18/2020
ORD008785,CUST6918,Swiggy Instamart,23,Beverages,203,"Very late delivery, not happy.",2,No,Yes,1/19/2020
ORD008786,CUST7528,Swiggy Instamart,26,Snacks,101,Quick and reliable!,5,No,No,1/20/2020
ORD008787,CUST7200,JioMart,11,Personal Care,815,"Easy to order, loved it!",5,No,No,1/21/2020
ORD008788,CUST1937,JioMart,40,Fruits & Vegetables,218,"Not fresh, disappointed.",2,No,Yes,1/22/2020
ORD008789,CUST6833,Blinkit,29,Dairy,589,Excellent experience!,5,No,No,1/23/2020
ORD008790,CUST6410,Swiggy Instamart,24,Grocery,210,"Fast delivery, great service!",5,No,No,1/24/2020
ORD008791,CUST2641,Swiggy Instamart,19,Dairy,684,Wrong item delivered.,1,No,Yes,1/25/2020
ORD008792,CUST1050,Blinkit,32,Beverages,789,Packaging could be better.,3,No,No,1/26/2020
ORD008793,CUST8486,JioMart,13,Grocery,603,Delivery person was rude.,2,No,Yes,1/27/2020
ORD008794,CUST7583,Blinkit,37,Personal Care,1017,Very satisfied with the service.,5,No,No,1/28/2020
ORD008795,CUST3275,JioMart,38,Grocery,1431,"Fast delivery, great service!",5,No,No,1/29/2020
ORD008796,CUST1420,Blinkit,23,Dairy,246,Quick and reliable!,5,No,No,1/30/2020
ORD008797,CUST3013,JioMart,7,Snacks,219,Wrong item delivered.,1,No,Yes,1/31/2020
ORD008798,CUST9693,Blinkit,24,Personal Care,106,Delivery person was rude.,2,No,Yes,2/1/2020
ORD008799,CUST5578,JioMart,26,Beverages,830,"Not fresh, disappointed.",2,No,Yes,2/2/2020
ORD008800,CUST5072,JioMart,28,Grocery,712,"Not fresh, disappointed.",2,No,Yes,2/3/2020
ORD008801,CUST7036,JioMart,47,Beverages,343,Wrong item delivered.,1,Yes,Yes,2/4/2020
ORD008802,CUST8404,JioMart,33,Grocery,312,"Very late delivery, not happy.",2,No,Yes,2/5/2020
ORD008803,CUST8785,JioMart,46,Grocery,1493,Delivery person was rude.,2,Yes,Yes,2/6/2020
ORD008804,CUST9436,Swiggy Instamart,37,Dairy,487,Very satisfied with the service.,5,No,No,2/7/2020
ORD008805,CUST7768,JioMart,33,Personal Care,372,Delivery person was rude.,2,No,Yes,2/8/2020
ORD008806,CUST4079,Swiggy Instamart,31,Dairy,702,Excellent experience!,5,No,No,2/9/2020
ORD008807,CUST1051,JioMart,10,Grocery,751,Very satisfied with the service.,5,No,No,2/10/2020
ORD008808,CUST6278,Swiggy Instamart,9,Dairy,658,"Horrible experience, never ordering again.",1,No,Yes,2/11/2020
ORD008809,CUST1272,Swiggy Instamart,37,Grocery,721,Excellent experience!,5,No,No,2/12/2020
ORD008810,CUST6901,Blinkit,29,Snacks,420,Packaging could be better.,3,No,No,2/13/2020
ORD008811,CUST1749,JioMart,40,Grocery,228,Quick and reliable!,5,No,No,2/14/2020
ORD008812,CUST6333,Blinkit,14,Snacks,107,Very satisfied with the service.,5,No,No,2/15/2020
